1318,AS53113,Agyonet Ltda,BR,0,1,1 day, 15 hours, 37 minutes
1319,AS50294,ASVASHINT,BY,0,1,1 day, 15 hours, 42 minutes
1320,AS43434,CONTACTTV-AS,RU,0,2,1 day, 15 hours, 45 minutes
1321,AS8422,NETCOLOGNE,DE,0,2,1 day, 15 hours, 48 minutes
1322,AS48239,ITTV-AS Kiev  Ukraine,UA,0,1,1 day, 15 hours, 59 minutes
1323,AS131735,IDNIC-TNC-ID PT Telemedia Network Ca ... ,ID,0,5,1 day, 16 hours, 1 minutes
1324,AS37907,DIGIROCK DigiRock  Inc.,JP,0,6,1 day, 16 hours, 9 minutes
1325,AS4594,HKISL-ASN Internet Solutions Limited ... ,HK,0,10,1 day, 16 hours, 13 minutes
1326,AS42018,HOSTBASKET-BACKBONE,BE,0,8,1 day, 16 hours, 21 minutes
1327,AS266761,VICENTE CLAUDIO ORLANDO,AR,0,3,1 day, 16 hours, 22 minutes
1328,AS262287,Maxihost LTDA,BR,0,8,1 day, 16 hours, 24 minutes
1329,AS59279,IDNIC-RMI-AS-ID PT Raja Mitra Inform ... ,ID,0,5,1 day, 16 hours, 31 minutes
1330,AS47452,IMAX-AS -=Upstream Uztelecom=-,UZ,0,2,1 day, 16 hours, 35 minutes
1331,AS210181,OPEN6HOSTING,ES,0,2,1 day, 16 hours, 36 minutes
1332,AS55229,WSHOSTING,US,0,1,1 day, 16 hours, 41 minutes
1333,AS16234,STAYON,NO,0,1,1 day, 16 hours, 46 minutes
1334,AS395679,SAFESTORZ1,US,0,2,1 day, 16 hours, 50 minutes
1335,AS9569,HCNSEOCHOCATV-AS-KR SEOCHO CABLE SYS ... ,KR,0,2,1 day, 16 hours, 55 minutes
1336,AS30475,WEHOSTWEBSITES-COM,US,0,23,1 day, 16 hours, 56 minutes
1337,AS5511,OPENTRANSIT,IL,0,1,1 day, 16 hours, 58 minutes
1338,AS4785,XTOM-AS-JP xTom,HK,0,1,1 day, 16 hours, 58 minutes
1339,AS21911,UOL DIVEO S.A.,BR,0,11,1 day, 17 hours, 0 minutes
1340,AS262364,VIASATDIGITAL TELECOM LTDA,BR,0,50,1 day, 17 hours, 3 minutes
1341,AS37671,GLOBALNET-AS,TN,0,3,1 day, 17 hours, 5 minutes
1342,AS198171,HOSTING90 ===== UPSTREAM connectivit ... ,CZ,0,28,1 day, 17 hours, 15 minutes
1343,AS5379,MK-UKIM-1,MK,0,1,1 day, 17 hours, 19 minutes
1344,AS25019,SAUDINETSTC-AS,SA,0,8,1 day, 17 hours, 27 minutes
1345,AS29446,CHUNKYCHIPS-AS,GB,0,3,1 day, 17 hours, 30 minutes
1346,AS25500,NTUU-KPI-AS,UA,2,1,1 day, 17 hours, 33 minutes
1347,AS12831,TASK-AS,PL,0,3,1 day, 17 hours, 34 minutes
1348,AS44566,KDS-KABELNET KDS KabelNet BROADBAND  ... ,MK,0,1,1 day, 17 hours, 36 minutes
1349,AS137,ASGARR Consortium GARR,IT,1,4,1 day, 17 hours, 41 minutes
1350,AS31012,DCM-AS Vipnet d.o.o.,HR,0,2,1 day, 17 hours, 42 minutes
1351,AS262900,ASAS SOLUCOES DE TELECOMUNICACOES LT ... ,BR,0,1,1 day, 17 hours, 45 minutes
1352,AS58593,BLUECLOUD Shanghai Blue Cloud Techno ... ,CN,0,8,1 day, 17 hours, 45 minutes
1353,AS57332,TOM-NET-AS,PL,0,34,1 day, 17 hours, 49 minutes
1354,AS39923,AS-UNIXSOLUTIONS Unix-Solutions Netw ... ,BE,2,2,1 day, 17 hours, 51 minutes
1355,AS57713,NEXT-AS,MD,0,5,1 day, 18 hours, 2 minutes
1356,AS9022,TWL-KOM-AS Donnersbergweg 4,DE,0,2,1 day, 18 hours, 2 minutes
1357,AS40995,SIBSET-NKZ-AS,RU,0,2,1 day, 18 hours, 4 minutes
1358,AS134094,SERVERFIELD-AS Serverfield Co.  Ltd. ... ,LV,0,38,1 day, 18 hours, 5 minutes
1359,AS206854,LESUNCO,IR,0,2,1 day, 18 hours, 9 minutes
1360,AS21232,GGAMAUR,CH,0,2,1 day, 18 hours, 13 minutes
1361,AS48596,INWX,DE,0,2,1 day, 18 hours, 19 minutes
1362,AS59139,WIFIKU-AS-ID PT Wifiku Indonesia,ID,0,3,1 day, 18 hours, 21 minutes
1363,AS6718,NAV NAV Communications,RO,0,3,1 day, 18 hours, 24 minutes
1364,AS262313,Internet Pinheirense Ltda - ME,BR,0,2,1 day, 18 hours, 32 minutes
1365,AS28197,EMPRESA DE TECNOLOGIA DA INFORMACAO  ... ,BR,0,5,1 day, 19 hours, 11 minutes
1366,AS200904,FOXCLOUD,NL,0,3,1 day, 19 hours, 18 minutes
1367,AS207002,COPAHOST,PT,0,12,1 day, 19 hours, 21 minutes
1368,AS18390,SPIN-INTERNET-AP Spin Internet Servi ... ,AU,3,2,1 day, 19 hours, 27 minutes
1369,AS27887,WIND Telecom S.A.,DO,0,3,1 day, 19 hours, 33 minutes
1370,AS62347,MTS_VNOV Velikiy Novgorod branch,RU,0,1,1 day, 19 hours, 36 minutes
1371,AS58400,UNNES-AS-ID Universitas Negeri Semar ... ,ID,0,1,1 day, 19 hours, 37 minutes
1372,AS197049,ISBANDUROWSKI,PL,0,2,1 day, 19 hours, 51 minutes
1373,AS209737,AS209737,TR,0,1,1 day, 19 hours, 55 minutes
1374,AS203004,GLAVTEL,RU,0,2,1 day, 19 hours, 55 minutes
1375,AS139718,TORNADO3-AS-AP Tornado Networks (Pvt ... ,PK,0,1,1 day, 19 hours, 56 minutes
1376,AS27865,Tecnologia WorkOut S.A.,AR,0,7,1 day, 19 hours, 59 minutes
1377,AS31305,ALBA-ISP,UA,0,3,1 day, 20 hours, 0 minutes
1378,AS24872,MAGNUS-AS,UA,0,1,1 day, 20 hours, 2 minutes
1379,AS263105,Plugnet Informatica Ltda,BR,0,2,1 day, 20 hours, 7 minutes
1380,AS262907,AVATO TECNOLOGIA,BR,0,4,1 day, 20 hours, 14 minutes
1381,AS208258,ACCESS2IT,NL,0,9,1 day, 20 hours, 21 minutes
1382,AS38589,NIDA-AS-AP Education Network,TH,0,1,1 day, 20 hours, 23 minutes
1383,AS24186,RAILTEL-AS-IN RailTel Corporation of ... ,IN,7,46,1 day, 20 hours, 23 minutes
1384,AS24989,IXEUROPE-DE-FRANKFURT-ASN Equinix Ge ... ,DE,0,1,1 day, 20 hours, 29 minutes
1385,AS39647,REDHOSTING-AS,NL,0,13,1 day, 20 hours, 31 minutes
1386,AS3962,DIRECTNIC-CLUSTER1-TORRONTO,US,0,1,1 day, 20 hours, 33 minutes
1387,AS200851,BAMBOOZLE-AS,AE,0,1,1 day, 20 hours, 38 minutes
1388,AS17726,CAMNET-AS Telecom Cambodia,KH,0,2,1 day, 20 hours, 44 minutes
1389,AS136657,MYMVNET-AS Mv Net Solutions Pvt. Ltd ... ,IN,0,2,1 day, 20 hours, 45 minutes
1390,AS134316,WORLD-AS World Star Communication,IN,2,16,1 day, 20 hours, 49 minutes
1391,AS262673,Lafaiete Provedor de Internet e Tele ... ,BR,0,2,1 day, 20 hours, 51 minutes
1392,AS41622,DATABAAR,CH,0,1,1 day, 20 hours, 57 minutes
1393,AS60494,UNELINK,ES,0,3,1 day, 21 hours, 0 minutes
1394,AS134325,JETSPOTNETWORKSPVTLTD-AS JETSPOTNETW ... ,IN,2,5,1 day, 21 hours, 4 minutes
1395,AS202422,GHOST,US,0,16,1 day, 21 hours, 6 minutes
1396,AS46309,TONAQUINT-DC,US,0,2,1 day, 21 hours, 7 minutes
1397,AS18013,ASLINE-AS-AP ASLINE LIMITED,HK,0,18,1 day, 21 hours, 9 minutes
1398,AS32425,SKB3-ARIN-BGP,US,0,3,1 day, 21 hours, 11 minutes
1399,AS61349,MAXITEL,NL,0,3,1 day, 21 hours, 12 minutes
1400,AS42520,PL-LUBLIN-UM-AS,PL,0,1,1 day, 21 hours, 13 minutes
1401,AS213002,DOMAINHIZMETLERI-COM,TR,0,6,1 day, 21 hours, 22 minutes
1402,AS47205,TELIA-LIETUVA,LT,0,2,1 day, 21 hours, 23 minutes
1403,AS265725,COOP. DE ELECT.  OBRAS  CREDITO  VIV ... ,AR,0,1,1 day, 21 hours, 23 minutes
1404,AS57230,ARIAWEBCO-AS,IR,0,10,1 day, 21 hours, 26 minutes
1405,AS131224,SGC-CAL-AS SGC-Cloud Alliance Limite ... ,HK,0,22,1 day, 21 hours, 28 minutes
1406,AS198948,UNINET-AS,PL,0,1,1 day, 21 hours, 29 minutes
1407,AS213355,UNI-PLOVDIV-AS,BG,0,1,1 day, 21 hours, 31 minutes
1408,AS133809,ARTORIUS-AS-ID PT. Artorius Telemetr ... ,ID,0,2,1 day, 21 hours, 43 minutes
1409,AS50957,MEMSET,GB,3,6,1 day, 21 hours, 46 minutes
1410,AS30083,AS-30083-GO-DADDY-COM-LLC,US,4,103,1 day, 21 hours, 46 minutes
1411,AS134835,SNL-HK Starry Network Limited,US,0,30,1 day, 21 hours, 47 minutes
1412,AS30943,UTRANSIT-AS Utransit Global Backbone ... ,GB,0,12,1 day, 22 hours, 0 minutes
1413,AS9328,DATACOM-AU DATACOM SYSTEMS (AU) PTY  ... ,AU,0,1,1 day, 22 hours, 3 minutes
1414,AS36925,ASMedi,MA,0,2,1 day, 22 hours, 19 minutes
1415,AS39232,UNINET,AZ,0,1,1 day, 22 hours, 25 minutes
1416,AS9930,TTNET-MY TIME dotCom Berhad No. 14   ... ,MY,0,8,1 day, 22 hours, 30 minutes
1417,AS11377,SENDGRID,US,0,29,1 day, 22 hours, 30 minutes
1418,AS56611,REBACOM-AS,NL,0,1,1 day, 22 hours, 33 minutes
1419,AS34222,ZONER-AS,CZ,0,5,1 day, 22 hours, 33 minutes
1420,AS202365,CHRONOS,TR,0,24,1 day, 22 hours, 34 minutes
1421,AS27818,Cotesma,AR,0,8,1 day, 22 hours, 37 minutes
1422,AS203087,GOHOST-KZ Hosting Provider located a ... ,KZ,0,6,1 day, 22 hours, 37 minutes
1423,AS209280,SMARTHOSTEN,NL,0,1,1 day, 22 hours, 41 minutes
1424,AS50979,ITL-,LV,0,31,1 day, 22 hours, 46 minutes
1425,AS10103,HKBN-AS-AP HK Broadband Network Ltd. ... ,HK,0,3,1 day, 22 hours, 54 minutes
1426,AS13041,CESCA-AC,ES,0,1,1 day, 23 hours, 3 minutes
1427,AS137313,IDNIC-EKON-AS-ID Kementerian Koordin ... ,ID,0,2,1 day, 23 hours, 4 minutes
1428,AS44493,CHELYABINSK-SIGNAL-AS,RU,0,129,1 day, 23 hours, 16 minutes
1429,AS209150,POINTER,GR,0,79,1 day, 23 hours, 17 minutes
1430,AS12637,SEEWEB Web hosting  colocation and c ... ,IT,1,104,1 day, 23 hours, 18 minutes
1431,AS15703,TRUESERVER-AS TrueServer BV AS numbe ... ,NL,0,4,1 day, 23 hours, 20 minutes
1432,AS59729,ITL-,BG,0,18,1 day, 23 hours, 20 minutes
1433,AS47846,SEDO-AS,DE,0,7,1 day, 23 hours, 20 minutes
1434,AS56041,CMNET-ZHEJIANG-AP China Mobile commu ... ,CN,8,735,1 day, 23 hours, 22 minutes
1435,AS59766,WicitY - Internet Service Provider,IT,0,2,1 day, 23 hours, 29 minutes
1436,AS27879,Informatica y Telecomunicaciones S.A ... ,AR,0,1,1 day, 23 hours, 44 minutes
1437,AS199581,DATARUSH Data Rush IT Services  S.L. ... ,ES,2,2,1 day, 23 hours, 50 minutes
1438,AS26082,POWERSHIFT-PLAINFIELD-VT,US,0,1,2 days, 0 hours, 0 minutes
1439,AS26753,IN2NET-NETWORK,CA,0,25,2 days, 0 hours, 4 minutes
1440,AS60567,DATACLUB-,SE,0,5,2 days, 0 hours, 5 minutes
1441,AS209484,ASIANET,GB,0,1,2 days, 0 hours, 6 minutes
1442,AS11051,CYBERVERSE,US,0,38,2 days, 0 hours, 8 minutes
1443,AS26665,ZBUSA,US,0,1,2 days, 0 hours, 16 minutes
1444,AS6805,TDDE-ASN1,DE,0,1,2 days, 0 hours, 21 minutes
1445,AS138152,YISUCLOUDLTD-HK YISU CLOUD LTD,US,0,2,2 days, 0 hours, 23 minutes
1446,AS12586,ASGHOSTNET,DE,0,26,2 days, 0 hours, 24 minutes
1447,AS204121,ADALNETWORK,IT,0,1,2 days, 0 hours, 25 minutes
1448,AS210107,PLUSWEB,TR,0,3,2 days, 0 hours, 28 minutes
1449,AS9041,RSVPU,RU,0,1,2 days, 0 hours, 30 minutes
1450,AS15395,RACKSPACE-LON,GB,1,2,2 days, 0 hours, 33 minutes
1451,AS134078,NETPLUZ-AS-AP NETPLUZ HOLDINGS PRIVA ... ,SG,0,4,2 days, 0 hours, 47 minutes
1452,AS50550,K3,PL,1,30,2 days, 0 hours, 54 minutes
1453,AS63410,PRIVATESYSTEMS,US,0,911,2 days, 0 hours, 54 minutes
1454,AS53153,CINTE Telecom Comercio e Servicos Lt ... ,BR,0,1,2 days, 0 hours, 56 minutes
1455,AS8622,ISIONUK Namesco Limited,GB,0,25,2 days, 0 hours, 59 minutes
1456,AS40819,VPSDATACENTER,US,0,2,2 days, 1 hours, 4 minutes
1457,AS28773,AS-MASTER,UA,0,1,2 days, 1 hours, 6 minutes
1458,AS24723,ATMAN-OFFICE-INTERNET-AS ATMAN,PL,0,3,2 days, 1 hours, 12 minutes
1459,AS54611,ITSYOURIT,US,1,5,2 days, 1 hours, 14 minutes
1460,AS62490,COMINTECH,US,0,1,2 days, 1 hours, 14 minutes
1461,AS48918,GLOBALWAYS,DE,0,1,2 days, 1 hours, 14 minutes
1462,AS49352,LOGOL-AS,RU,0,5,2 days, 1 hours, 14 minutes
1463,AS198089,IPVN-AS01,NL,0,2,2 days, 1 hours, 22 minutes
1464,AS46029,SGK-AS-ID PT. SEKAWAN GLOBAL KOMUNIK ... ,ID,0,5,2 days, 1 hours, 26 minutes
1465,AS16200,BAHARNET,IR,0,3,2 days, 1 hours, 27 minutes
1466,AS11845,Vox-Telecom,ZA,1,5,2 days, 1 hours, 27 minutes
1467,AS37281,GVA-CONGO,CG,0,1,2 days, 1 hours, 36 minutes
1468,AS137667,SUSONIC-AS Super Sonic Internet Pvt  ... ,IN,0,5,2 days, 1 hours, 37 minutes
1469,AS14907,WIKIMEDIA,NL,0,1,2 days, 1 hours, 46 minutes
1470,AS262522,CITYDATA TELECOM LTDA.,BR,2,10,2 days, 1 hours, 48 minutes
1471,AS8661,PTK PTK IP/MPLS Network,ME,0,5,2 days, 1 hours, 52 minutes
1472,AS135162,UP-ITDC-NET eUP-University of the Ph ... ,PH,0,3,2 days, 1 hours, 53 minutes
1473,AS21559,OSNET,PR,0,4,2 days, 1 hours, 56 minutes
1474,AS8334,CO-2COM-AS Moscow,RU,0,8,2 days, 1 hours, 57 minutes
1475,AS202829,WSP-AS1,ES,0,2,2 days, 1 hours, 59 minutes
1476,AS52532,Speednet Telecomunicacoes Ltda ME,BR,0,18,2 days, 2 hours, 3 minutes
1477,AS62222,QS-AS,RU,0,4,2 days, 2 hours, 3 minutes
1478,AS137870,IHNET-AS-AP IHNetworks  LLC,US,0,46,2 days, 2 hours, 4 minutes
1479,AS21506,Fundacao Universidade de Brasilia,BR,0,1,2 days, 2 hours, 7 minutes
1480,AS57971,AS-MS,RU,0,3,2 days, 2 hours, 25 minutes
1481,AS3177,Ertebat Gostar Amin Kosha,IR,0,33,2 days, 2 hours, 30 minutes
1482,AS8368,BENESOL-BACKBONE International Backb ... ,BE,0,2,2 days, 2 hours, 33 minutes
1483,AS8437,UTA-AS,AT,2,3,2 days, 2 hours, 40 minutes
1484,AS62416,PTSERVIDOR,PT,0,22,2 days, 2 hours, 43 minutes
1485,AS268827,MIKAEL M DA SILVEIRA,BR,0,1,2 days, 2 hours, 53 minutes
1486,AS47442,MADA-AS,KW,0,1,2 days, 3 hours, 1 minutes
1487,AS262222,Oficina Provincial de Tecnologias de ... ,AR,0,1,2 days, 3 hours, 1 minutes
1488,AS135074,BCN-AS-AP Boromarajonani College of  ... ,TH,0,4,2 days, 3 hours, 10 minutes
1489,AS24971,MASTER-AS Czech Republic / www.maste ... ,CZ,0,49,2 days, 3 hours, 16 minutes
1490,AS24679,SSERV-AS,DE,0,2,2 days, 3 hours, 20 minutes
1491,AS12350,VTX-NETWORK,CH,0,2,2 days, 3 hours, 22 minutes
1492,AS28707,STUART-AS Stuart Networks  Brussels  ... ,BE,0,2,2 days, 3 hours, 26 minutes
1493,AS21034,MICSO-SRL-AS Via Tiburtina Valeria   ... ,IT,0,3,2 days, 3 hours, 30 minutes
1494,AS54163,AHOSTING,US,2,7,2 days, 3 hours, 32 minutes
1495,AS1161,AS-TUE Technische Universiteit Eindh ... ,NL,0,1,2 days, 3 hours, 37 minutes
1496,AS12129,123NET,US,0,10,2 days, 3 hours, 38 minutes
1497,AS12779,ITGATE,IT,0,5,2 days, 3 hours, 39 minutes
1498,AS42473,AS-ANEXIA ANEXIA Internetdienstleist ... ,AT,0,3,2 days, 3 hours, 40 minutes
1499,AS34358,WEBCLASSIT,RO,0,36,2 days, 3 hours, 40 minutes
1500,AS28907,MIROHOST Web hosting  datacenter and ... ,UA,0,73,2 days, 3 hours, 47 minutes
1501,AS64114,TECNOWEB PERU SAC,CL,0,1,2 days, 3 hours, 52 minutes
1502,AS64021,NETWORK-TRANSIT Network-Transit,HK,0,2,2 days, 3 hours, 54 minutes
1503,AS56909,TDPRARLUTV,ES,0,1,2 days, 3 hours, 54 minutes
1504,AS56643,UZAKNET,TR,0,1,2 days, 3 hours, 59 minutes
1505,AS53140,MPC INTERNET LTDA,BR,0,2,2 days, 4 hours, 0 minutes
1506,AS136882,IDNIC-DKISCRB-AS-ID Dinas Komunikasi ... ,ID,0,2,2 days, 4 hours, 2 minutes
1507,AS13767,DATABANK-DFW,US,0,9,2 days, 4 hours, 2 minutes
1508,AS48031,XSERVER-IP-NETWORK-AS,GB,0,3,2 days, 4 hours, 11 minutes
1509,AS31272,WILDPARK-AS ISP WildPark  Ukraine  N ... ,UA,0,4,2 days, 4 hours, 25 minutes
1510,AS53114,Nha Chica Provedor de Internet Resen ... ,BR,0,1,2 days, 4 hours, 28 minutes
1511,AS39566,TRUSTNET-PL-AS,PL,0,5,2 days, 4 hours, 28 minutes
1512,AS28546,Servnet Mexico  S.A. de C.V.,MX,0,2,2 days, 4 hours, 32 minutes
1513,AS209480,SMARTWEB-AS,DE,0,1,2 days, 4 hours, 38 minutes
1514,AS262293,Sistema Oeste de Servicos LTDA,BR,0,1,2 days, 4 hours, 40 minutes
1515,AS14333,ON-RAMP-INDIANA,US,0,2,2 days, 4 hours, 40 minutes
1516,AS8615,CNT-AS Moscow  Russia,RU,0,1,2 days, 4 hours, 46 minutes
1517,AS47193,LAN-OPTIC,RU,0,7,2 days, 4 hours, 50 minutes
1518,AS58967,ROSPL-AS-IN RSBS ONLINE SERVICES PRI ... ,IN,0,5,2 days, 4 hours, 57 minutes
1519,AS52512,OPENCLOUD SpA,CL,0,9,2 days, 4 hours, 58 minutes
1520,AS25454,ASN-OMD-FNO Orange Moldova Fixed Net ... ,MD,2,1,2 days, 5 hours, 8 minutes
1521,AS49770,INTERNETPORT-AS,SE,0,5,2 days, 5 hours, 13 minutes
1522,AS262254,DDOS-GUARD CORP.,BZ,0,12,2 days, 5 hours, 23 minutes
1523,AS265790,COOP. DE PROV. DE SERV. ELECTRICOS Y ... ,AR,3,5,2 days, 5 hours, 24 minutes
1524,AS31724,SVYAZIST-AS,RU,4,4,2 days, 5 hours, 32 minutes
1525,AS201563,AVALON-AS,HR,0,12,2 days, 5 hours, 36 minutes
1526,AS41807,SKYTELECOM-AS 5  Calea Moinesti Stre ... ,RO,0,1,2 days, 5 hours, 38 minutes
1527,AS47302,CYON,CH,0,37,2 days, 5 hours, 42 minutes
1528,AS9299,IPG-AS-AP Philippine Long Distance T ... ,PH,0,11,2 days, 5 hours, 51 minutes
1529,AS31178,CELEONET,FR,0,3,2 days, 6 hours, 5 minutes
1530,AS57474,NAZHIN,IR,0,6,2 days, 6 hours, 9 minutes
1531,AS204094,I4W,PT,0,4,2 days, 6 hours, 10 minutes
1532,AS8466,BILKENT,TR,0,1,2 days, 6 hours, 20 minutes
1533,AS21019,SASRO-SK-AS Bratislava  Slovakia,SK,0,2,2 days, 6 hours, 22 minutes
1534,AS208476,PRIVACYFIRST-UA,NL,0,33,2 days, 6 hours, 24 minutes
1535,AS204641,GWHOST,RO,0,46,2 days, 6 hours, 31 minutes
1536,AS43773,HVOSTING-AS,UA,0,20,2 days, 6 hours, 35 minutes
1537,AS52322,TELCOCOM,AR,0,2,2 days, 6 hours, 40 minutes
1538,AS132960,MNET-AS Mukand Infotel Pvt Ltd.,IN,0,3,2 days, 6 hours, 42 minutes
1539,AS12345,AS12345,IT,0,2,2 days, 6 hours, 44 minutes
1540,AS8823,AUTONOMOUSSYSTEMROCKENSTEINAG,DE,0,1,2 days, 6 hours, 58 minutes
1541,AS44400,IR-FCP,IR,0,3,2 days, 6 hours, 59 minutes
1542,AS48096,ITGRAD,RU,0,14,2 days, 7 hours, 2 minutes
1543,AS60118,CYBERSMARTSOLUTIONS-AS,RO,0,4,2 days, 7 hours, 4 minutes
1544,AS10105,OMNI OMNIconnect Pty Ltd,AU,0,6,2 days, 7 hours, 8 minutes
1545,AS262669,KONNET TELECOMUNICACOES LTDA - EPP,BR,0,2,2 days, 7 hours, 17 minutes
1546,AS53850,GORILLASERVERS,US,2,278,2 days, 7 hours, 29 minutes
1547,AS138538,NANBIAN-CN Ningbo Nanbian Tuoluo Xin ... ,CN,5,3,2 days, 7 hours, 30 minutes
1548,AS14519,APPLIEDI,US,0,5,2 days, 7 hours, 31 minutes
1549,AS23081,VENTURETECHNOLOGIES,US,0,2,2 days, 7 hours, 48 minutes
1550,AS2614,ROEDUNET,RO,0,6,2 days, 7 hours, 51 minutes
1551,AS37130,SITA-AS,ZA,0,4,2 days, 7 hours, 54 minutes
1552,AS203557,DATACLUB-,NL,0,51,2 days, 8 hours, 8 minutes
1553,AS15544,DATAWAYS DATAWAYS S.A.,GR,0,3,2 days, 8 hours, 11 minutes
1554,AS210172,MAIRNET,IT,0,2,2 days, 8 hours, 14 minutes
1555,AS262404,JC TELECOM SERVICOS DE TELECOMUNICAC ... ,BR,0,1,2 days, 8 hours, 14 minutes
1556,AS38150,TELNET-AS-ID PT. TIME EXCELINDO,ID,0,1,2 days, 8 hours, 19 minutes
1557,AS15685,CASABLANCA-AS Internet &amp; Collocation ... ,CZ,0,15,2 days, 8 hours, 36 minutes
1558,AS12258,OPTINET,ZA,1,8,2 days, 8 hours, 46 minutes
1559,AS268171,Meganet Tecnologia LTDA,BR,0,15,2 days, 8 hours, 50 minutes
1560,AS14754,Telgua,GT,0,1,2 days, 8 hours, 52 minutes
1561,AS2510,INFOWEB FUJITSU LIMITED,JP,0,4,2 days, 9 hours, 3 minutes
1562,AS198651,HOSTLINE,LT,0,2,2 days, 9 hours, 6 minutes
1563,AS25487,DIGITALVALUE-AS,ES,0,3,2 days, 9 hours, 10 minutes
1564,AS35640,MIGRAPH-AS,RU,0,3,2 days, 9 hours, 18 minutes
1565,AS39611,PRIMO-AS,AL,0,2,2 days, 9 hours, 22 minutes
1566,AS35478,DATACENTER,RO,0,1,2 days, 9 hours, 24 minutes
1567,AS56377,MGSK-AS,RU,0,1,2 days, 9 hours, 31 minutes
1568,AS17477,MCT-SYDNEY Macquarie Telecom,AU,0,2,2 days, 9 hours, 32 minutes
1569,AS25460,TNP-AS,GB,0,2,2 days, 9 hours, 34 minutes
1570,AS39074,IR-SEPANTA-ISP,IR,0,5,2 days, 9 hours, 37 minutes
1571,AS203178,CUBENODE,ES,1,7,2 days, 9 hours, 38 minutes
1572,AS18101,RELIANCE-COMMUNICATIONS-IN Reliance  ... ,IN,0,3,2 days, 9 hours, 40 minutes
1573,AS12445,SPIDERNET-AS,IT,0,5,2 days, 9 hours, 40 minutes
1574,AS32233,PERSONA,CA,0,1,2 days, 9 hours, 54 minutes
1575,AS15562,SNIJDERS,NL,0,6,2 days, 9 hours, 59 minutes
1576,AS15570,Internap European Autonomous System,GB,0,2,2 days, 10 hours, 2 minutes
1577,AS15003,NOBIS-TECH,US,0,2,2 days, 10 hours, 5 minutes
1578,AS263131,Crvnet Comunicacoes Junqueira e Guim ... ,BR,0,1,2 days, 10 hours, 8 minutes
1579,AS61451,WAVENET S.A.,AR,0,4,2 days, 10 hours, 20 minutes
1580,AS17831,CENTERHOP-SG 8 Burn Road#15-13  Triv ... ,SG,0,43,2 days, 10 hours, 57 minutes
1581,AS132526,CSPL-AS-AP ZONE TELECOM PTE LTD,SG,1,1,2 days, 11 hours, 0 minutes
1582,AS44476,ZETTA-AS,BG,0,51,2 days, 11 hours, 23 minutes
1583,AS39819,PROHOST,KG,0,10,2 days, 11 hours, 24 minutes
1584,AS262542,Speakers Projetos e Execucao em Audi ... ,BR,0,1,2 days, 11 hours, 24 minutes
1585,AS16637,MTNNS-AS,ZA,0,9,2 days, 11 hours, 30 minutes
1586,AS56981,TOMSK-AS,RU,0,1,2 days, 11 hours, 45 minutes
1587,AS25459,NEDZONE-AS,BE,0,25,2 days, 11 hours, 52 minutes
1588,AS138069,IDNIC-CITRAHOST-ID PT CITRAWEB DIGIT ... ,ID,0,1,2 days, 11 hours, 52 minutes
1589,AS202242,ARUBA-CLOUD,IT,0,221,2 days, 11 hours, 53 minutes
1590,AS766,REDIRIS RedIRIS Autonomous System,ES,1,3,2 days, 11 hours, 56 minutes
1591,AS13951,DATABANK-SLC,US,0,1,2 days, 11 hours, 58 minutes
1592,AS63526,SSDTL-BD Systems Solutions &amp; develop ... ,BD,0,1,2 days, 11 hours, 59 minutes
1593,AS29522,KEI,PL,1,20,2 days, 12 hours, 1 minutes
1594,AS267939,W M S FONTES INFORMATICA - LTDA,BR,0,5,2 days, 12 hours, 6 minutes
1595,AS13332,HYPEENT-SJ,US,0,3,2 days, 12 hours, 16 minutes
1596,AS198432,IPCORE-AS,ES,0,7,2 days, 12 hours, 19 minutes
1597,AS262544,Sulcom Informatica Ltda,BR,0,1,2 days, 12 hours, 20 minutes
1598,AS205700,IT Suedwestfalen AG,DE,0,1,2 days, 12 hours, 48 minutes
1599,AS8311,REDESTEL Redestel - Redes digitales  ... ,ES,0,1,2 days, 12 hours, 49 minutes
1600,AS263656,BRSULNET TELECOM LTDA,BR,0,2,2 days, 12 hours, 53 minutes
1601,AS7642,DHIRAAGU-MV-AP DHIVEHI RAAJJEYGE GUL ... ,MV,0,4,2 days, 13 hours, 5 minutes
1602,AS48904,VAGGERYDENERGI,SE,0,1,2 days, 13 hours, 10 minutes
1603,AS19889,Cooperativa Telefonica Del Viso,AR,0,3,2 days, 13 hours, 12 minutes
1604,AS131428,BIZMAC-VN-AS Rainbow E-Commerce Comp ... ,VN,0,6,2 days, 13 hours, 16 minutes
1605,AS197023,ASCOMTELTV MTS Belgorod branch,RU,0,1,2 days, 13 hours, 17 minutes
1606,AS9085,SUPERMEDIA-AS,PL,0,1,2 days, 13 hours, 19 minutes
1607,AS131724,IDNIC-DINHUBKOMINFO-JATENG-AS-ID DIN ... ,ID,0,9,2 days, 13 hours, 21 minutes
1608,AS31229,PL-BEYOND-AS,PL,0,19,2 days, 13 hours, 24 minutes
1609,AS29611,ELITE-AS,GB,0,2,2 days, 13 hours, 30 minutes
1610,AS36114,VERSAWEB-ASN,US,0,26,2 days, 13 hours, 30 minutes
1611,AS64111,INFORMATICA BLUEHOSTING LIMITADA,CL,0,2,2 days, 13 hours, 34 minutes
1612,AS11118,COMTECK,US,0,1,2 days, 13 hours, 40 minutes
1613,AS35074,COBRANET-AS,NG,0,1,2 days, 13 hours, 54 minutes
